secID,intoDate,secShortName,ticker,consID,consShortName,consTickerSymbol,consExchangeCD,outDate,isNew
000913.ZICN,20070702,300医药,000913,000538.XSHE,云南白药,000538,XSHE,,1
000913.ZICN,20070702,300医药,000913,000623.XSHE,吉林敖东,000623,XSHE,20080102,0
000913.ZICN,20070702,300医药,000913,600062.XSHG,华润双鹤,600062,XSHG,20080102,0
000913.ZICN,20070702,300医药,000913,600085.XSHG,同仁堂,600085,XSHG,,1
000913.ZICN,20070702,300医药,000913,600161.XSHG,天坛生物,600161,XSHG,20080701,0
000913.ZICN,20070702,300医药,000913,600196.XSHG,复星医药,600196,XSHG,,1
000913.ZICN,20070702,300医药,000913,600521.XSHG,华海药业,600521,XSHG,20080102,0
000913.ZICN,20070702,300医药,000913,600535.XSHG,天士力,600535,XSHG,20090105,0
000913.ZICN,20070702,300医药,000913,600812.XSHG,华北制药,600812,XSHG,20130104,0
000913.ZICN,20071226,300医药,000913,600380.XSHG,健康元,600380,XSHG,20120702,0
000913.ZICN,20080102,300医药,000913,000423.XSHE,东阿阿胶,000423,XSHE,20200615,0
000913.ZICN,20090105,300医药,000913,000623.XSHE,吉林敖东,000623,XSHE,20181217,0
000913.ZICN,20090105,300医药,000913,002001.XSHE,新和成,002001,XSHE,20151214,0
000913.ZICN,20090105,300医药,000913,600062.XSHG,华润双鹤,600062,XSHG,20090701,0
000913.ZICN,20090105,300医药,000913,600664.XSHG,哈药股份,600664,XSHG,20150615,0
000913.ZICN,20090701,300医药,000913,000999.XSHE,华润三九,000999,XSHE,20161212,0
000913.ZICN,20090701,300医药,000913,600216.XSHG,浙江医药,600216,XSHG,20141215,0
000913.ZICN,20090701,300医药,000913,600276.XSHG,恒瑞医药,600276,XSHG,20100701,0
000913.ZICN,20090701,300医药,000913,600518.XSHG,ST康美,600518,XSHG,20140616,0
000913.ZICN,20090701,300医药,000913,002038.XSHE,双鹭药业,002038,XSHE,20100104,0
000913.ZICN,20100104,300医药,000913,600062.XSHG,华润双鹤,600062,XSHG,20141215,0
000913.ZICN,20100104,300医药,000913,600161.XSHG,天坛生物,600161,XSHG,20120702,0
000913.ZICN,20100104,300医药,000913,002007.XSHE,华兰生物,002007,XSHE,,1
000913.ZICN,20100104,300医药,000913,002275.XSHE,桂林三金,002275,XSHE,20100701,0
000913.ZICN,20110104,300医药,000913,600276.XSHG,恒瑞医药,600276,XSHG,,1
000913.ZICN,20110104,300医药,000913,600535.XSHG,天士力,600535,XSHG,20200615,0
000913.ZICN,20110104,300医药,000913,002294.XSHE,信立泰,002294,XSHE,20120104,0
000913.ZICN,20110104,300医药,000913,002399.XSHE,海普瑞,002399,XSHE,20161212,0
000913.ZICN,20110104,300医药,000913,002422.XSHE,科伦药业,002422,XSHE,20161212,0
000913.ZICN,20110701,300医药,000913,600267.XSHG,海正药业,600267,XSHG,20150615,0
000913.ZICN,20120104,300医药,000913,600252.XSHG,中恒集团,600252,XSHG,20170612,0
000913.ZICN,20120104,300医药,000913,002038.XSHE,双鹭药业,002038,XSHE,20160613,0
000913.ZICN,20120104,300医药,000913,002603.XSHE,以岭药业,002603,XSHE,20150615,0
000913.ZICN,20130701,300医药,000913,600332.XSHG,白云山,600332,XSHG,,1
000913.ZICN,20130701,300医药,000913,600436.XSHG,片仔癀,600436,XSHG,20150615,0
000913.ZICN,20130701,300医药,000913,002294.XSHE,信立泰,002294,XSHE,20161212,0
000913.ZICN,20131216,300医药,000913,600079.XSHG,人福医药,600079,XSHG,20150615,0
000913.ZICN,20131216,300医药,000913,002653.XSHE,海思科,002653,XSHE,20151214,0
000913.ZICN,20140616,300医药,000913,600867.XSHG,通化东宝,600867,XSHG,20170612,0
000913.ZICN,20140616,300医药,000913,002252.XSHE,上海莱士,002252,XSHE,,1
000913.ZICN,20141215,300医药,000913,300015.XSHE,爱尔眼科,300015,XSHE,20170612,0
000913.ZICN,20150521,300医药,000913,300003.XSHE,乐普医疗,300003,XSHE,20161212,0
000913.ZICN,20160613,300医药,000913,002424.XSHE,贵州百灵,002424,XSHE,20180611,0
000913.ZICN,20161212,300医药,000913,000963.XSHE,华东医药,000963,XSHE,,1
000913.ZICN,20161212,300医药,000913,600518.XSHG,ST康美,600518,XSHG,20190617,0
000913.ZICN,20161212,300医药,000913,601607.XSHG,上海医药,601607,XSHG,,1
000913.ZICN,20170612,300医药,000913,600436.XSHG,片仔癀,600436,XSHG,,1
000913.ZICN,20170612,300医药,000913,002044.XSHE,美年健康,002044,XSHE,,1
000913.ZICN,20170612,300医药,000913,002411.XSHE,延安必康,002411,XSHE,20200615,0
000913.ZICN,20170612,300医药,000913,603858.XSHG,步长制药,603858,XSHG,20191216,0
000913.ZICN,20171211,300医药,000913,002294.XSHE,信立泰,002294,XSHE,20200615,0
000913.ZICN,20171211,300医药,000913,300003.XSHE,乐普医疗,300003,XSHE,,1
000913.ZICN,20171211,300医药,000913,300015.XSHE,爱尔眼科,300015,XSHE,,1
000913.ZICN,20171211,300医药,000913,300122.XSHE,智飞生物,300122,XSHE,,1
000913.ZICN,20180611,300医药,000913,600867.XSHG,通化东宝,600867,XSHG,,1
000913.ZICN,20181217,300医药,000913,600566.XSHG,济川药业,600566,XSHG,20200615,0
000913.ZICN,20181217,300医药,000913,600998.XSHG,九州通,600998,XSHG,,1
000913.ZICN,20181217,300医药,000913,603259.XSHG,药明康德,603259,XSHG,,1
000913.ZICN,20181217,300医药,000913,000661.XSHE,长春高新,000661,XSHE,,1
000913.ZICN,20181217,300医药,000913,002001.XSHE,新和成,002001,XSHE,,1
000913.ZICN,20181217,300医药,000913,002422.XSHE,科伦药业,002422,XSHE,,1
000913.ZICN,20181217,300医药,000913,002773.XSHE,康弘药业,002773,XSHE,,1
000913.ZICN,20181217,300医药,000913,300142.XSHE,沃森生物,300142,XSHE,,1
000913.ZICN,20190617,300医药,000913,600299.XSHG,安迪苏,600299,XSHG,,1
000913.ZICN,20191216,300医药,000913,300347.XSHE,泰格医药,300347,XSHE,,1
000913.ZICN,20200615,300医药,000913,300601.XSHE,康泰生物,300601,XSHE,,1
000913.ZICN,20200615,300医药,000913,603658.XSHG,安图生物,603658,XSHG,,1
