secID,intoDate,secShortName,ticker,consID,consShortName,consTickerSymbol,consExchangeCD,outDate,isNew
399441.ZICN,20150120,国证生物医药,399441,000605.XSHE,渤海股份,000605,XSHE,20150701,0
399441.ZICN,20150120,国证生物医药,399441,000661.XSHE,长春高新,000661,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,600161.XSHG,天坛生物,600161,XSHG,,1
399441.ZICN,20150120,国证生物医药,399441,600195.XSHG,中牧股份,600195,XSHG,,1
399441.ZICN,20150120,国证生物医药,399441,600201.XSHG,生物股份,600201,XSHG,,1
399441.ZICN,20150120,国证生物医药,399441,600530.XSHG,*ST交昂,600530,XSHG,20190102,0
399441.ZICN,20150120,国证生物医药,399441,600645.XSHG,中源协和,600645,XSHG,,1
399441.ZICN,20150120,国证生物医药,399441,002007.XSHE,华兰生物,002007,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,002022.XSHE,科华生物,002022,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,002030.XSHE,达安基因,002030,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,002038.XSHE,双鹭药业,002038,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,002166.XSHE,莱茵生物,002166,XSHE,20180702,0
399441.ZICN,20150120,国证生物医药,399441,002252.XSHE,上海莱士,002252,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,300009.XSHE,安科生物,300009,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,300119.XSHE,瑞普生物,300119,XSHE,20180102,0
399441.ZICN,20150120,国证生物医药,399441,300122.XSHE,智飞生物,300122,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,300142.XSHE,沃森生物,300142,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,300186.XSHE,大华农,300186,XSHE,20151102,0
399441.ZICN,20150120,国证生物医药,399441,300204.XSHE,舒泰神,300204,XSHE,20180702,0
399441.ZICN,20150120,国证生物医药,399441,300239.XSHE,东宝生物,300239,XSHE,20170103,0
399441.ZICN,20150120,国证生物医药,399441,300294.XSHE,博雅生物,300294,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,300298.XSHE,三诺生物,300298,XSHE,,1
399441.ZICN,20150120,国证生物医药,399441,300289.XSHE,利德曼,300289,XSHE,20170703,0
399441.ZICN,20150120,国证生物医药,399441,300313.XSHE,天山生物,300313,XSHE,20160701,0
399441.ZICN,20150701,国证生物医药,399441,300406.XSHE,九强生物,300406,XSHE,,1
399441.ZICN,20151102,国证生物医药,399441,300498.XSHE,温氏股份,300498,XSHE,20160104,0
399441.ZICN,20160104,国证生物医药,399441,300318.XSHE,博晖创新,300318,XSHE,20180702,0
399441.ZICN,20160104,国证生物医药,399441,300238.XSHE,冠昊生物,300238,XSHE,20200615,0
399441.ZICN,20160104,国证生物医药,399441,300463.XSHE,迈克生物,300463,XSHE,,1
399441.ZICN,20160104,国证生物医药,399441,603108.XSHG,润达医疗,603108,XSHG,,1
399441.ZICN,20160104,国证生物医药,399441,300404.XSHE,博济医药,300404,XSHE,20170703,0
399441.ZICN,20160104,国证生物医药,399441,300482.XSHE,万孚生物,300482,XSHE,,1
399441.ZICN,20160104,国证生物医药,399441,300439.XSHE,美康生物,300439,XSHE,20191216,0
399441.ZICN,20160701,国证生物医药,399441,002680.XSHE,长生退,002680,XSHE,20190102,0
399441.ZICN,20170103,国证生物医药,399441,603718.XSHG,海利生物,603718,XSHG,,1
399441.ZICN,20170703,国证生物医药,399441,300529.XSHE,健帆生物,300529,XSHE,,1
399441.ZICN,20170703,国证生物医药,399441,603658.XSHG,安图生物,603658,XSHG,,1
399441.ZICN,20180102,国证生物医药,399441,000710.XSHE,贝瑞基因,000710,XSHE,,1
399441.ZICN,20180702,国证生物医药,399441,300639.XSHE,凯普生物,300639,XSHE,20191216,0
399441.ZICN,20180702,国证生物医药,399441,300676.XSHE,华大基因,300676,XSHE,,1
399441.ZICN,20180702,国证生物医药,399441,300601.XSHE,康泰生物,300601,XSHE,,1
399441.ZICN,20190102,国证生物医药,399441,603387.XSHG,基蛋生物,603387,XSHG,,1
399441.ZICN,20190102,国证生物医药,399441,603259.XSHG,药明康德,603259,XSHG,,1
399441.ZICN,20191216,国证生物医药,399441,603127.XSHG,昭衍新药,603127,XSHG,,1
399441.ZICN,20191216,国证生物医药,399441,300759.XSHE,康龙化成,300759,XSHE,,1
399441.ZICN,20200615,国证生物医药,399441,600867.XSHG,通化东宝,600867,XSHG,,1
